Isomer_Name,Full_Algebraic_Signature
CC(C)CCCC(C)CC(C)C(C)(C)C,011E79B5CE0CAC9416B7C270B2C51159797C59899499ED73FA88AD523041CA2509CBBF0376FA2FDD4315F95A6D4C5F95CD95C34EAE0320F66B48FD8C0F4F948D09CBBF0376FA2FDD4315F95A6D4C5F95CD95C34EAE0320F66B48FD8C0F4F948D2EB49C4E07E6571DEFC7B923C68DAF59D30585C1DABD7F0A5B297EC13CCB6CB958AB218F282288B5154AEA60B2BC6BA1CB77AD4C21A5F313782099D7FAEE36AE6E540E91ABB5049DEA58045354BDEDE731E8E433B8FA2630F8BB6DEE3FA7D2A9769286F8F0504F9FC55CD07CCC03503F47002F51802748B0E270DD12BEBF86E47F0FB016B76193F292F2B52D90573F0940246699B90D1EE92FB51A6B66826BE086E6A22E4256088BDB1D433DB118175C2F5A36F64747CEB787072BF5A57F542BA3FB6FA1FD30FE941642DC9D00AF058DADC93EBE75A7DF01B87382871933F42DB0176F937E80BF92CF4BFFCFE04532CCBFC291527F7E8AF2EB6BE4FD68F48568BF62134EA3311811462C7B9E223A372370B36B08DBA6DE83B788D712A6C2252FBF62134EA3311811462C7B9E223A372370B36B08DBA6DE83B788D712A6C2252FBF62134EA3311811462C7B9E223A372370B36B08DBA6DE83B788D712A6C2252FE91C1DAE0AFF4B6B52B70E9B3D0A473AC22BE2070BC917AFAD6B6F75DB04A01D
CC(C)CCCCC(C)CC(C)C(C)C,1567EA9B4E789CCED146AD92573D871CE335C8E930265E009AF80BD42DA75BDF23B3A0D5C15BC8016359212697FCDD30B289857A06A5596AED5D63C6327CB4763215B7792E3546F2A648A84DDA83160E5AC66CE91B756AD472157BEFDBD936F737E1E38DF800D9259BE0F781018CD5201225A384181FBA22190EA5BB107F72E25014E2AE1B9E8F2F865D924E8E2E64EFB5BE55DAFDB7E3F59288E1CAA6C0733C5FEA4DFFDC2ADD70F2CCCCE764641DC96FB33B45946181883CB992D5B8538CAB6B99D9427CB65E1C1BA601451D262E27CE49C6A56090F308C122A548F560116D6B99D9427CB65E1C1BA601451D262E27CE49C6A56090F308C122A548F560116D7E9EE05E4FA334846E6C84B9864228A8B68102668191A3B3037529A9B2C2EB6299C087EF2D9EE0D1F85EF3D98D599BECF26535AC55669AD9DD6FB47526C5F355A0E5E7DD4EB1A713FFE50BB6267670EC680D4E36544A79696053C0BAD9032ED7D782DAB9364A6EB75BB55A97847B689F459BD60014F1497A95FFE8D7DA3DF486D782DAB9364A6EB75BB55A97847B689F459BD60014F1497A95FFE8D7DA3DF486DB5D23A7A8D1F3A9192509DD7F9E789856D41A20E7B1D835CB46B9AC4962C22DEC295B5DE3004BCEF980D8B70ABDA03B91255A886CFD45F49614352358E39CEE
CCCCC(C)(C)CCCCC(C)CC,035FB1A9DD33D294557F2FFE6376BFCD1B70489DBED767125810F25F08B5C937035FB1A9DD33D294557F2FFE6376BFCD1B70489DBED767125810F25F08B5C93744BA1CCD8A07882AAFAE524F2C70348E2DBD776FD69D5E7BFF803EA60690099A535A0525F62494296C13B078ED899777C411AC9CBF9D3211F8571A22892FD07C65DA405571A8605480E1F2A132EDCA105145BA136255E19C4B77C7069CBD60997259E722070B8510B4D7CE18530BC32DAD5DD11009875A5C8D9BCE8303929C0681AE2536824597C37FEF80F25D66F920E2AF1D6F80060D0880E6D991AF5CA0F38BC4DE6361AA76E7D68A84C4A93F412200CC41C48647DF0C1562DAC9F6A3C0268E478A46E954AD2135D8C4203A864C126849A76746A769BC202E997DDD3E159FB94C6B468738AE8860CE86C1183CF0A3F697D3E2CFCB48D7527D0AE2ECFA79B6BF882B99D3DD32059A8A098BD95F2F3F578CD147ED35397011B829EAE5E3E621D3934DE153E80840B36ED3C97608BFF8640E68AC7A811BC3B3597583F074DE2DE7B40920F6C6FCB096249B0ACD5D760F9FE3B2DD5C36360FEFA8413718743DC6E923DDC64E117380233CAA404D9B9A43320D3C82FAC2DFAA78EBD775E9436FC1F12B68592CB37C5CDE9DE9C192E47AACC90B7D77261528CCF54A9A0E9AC7428E
CCCCCC(CCCCC)CC(C)C,097D78071A88EDAA95B39EA59AE8375520EFF2FD71F5C21D8548786140EA7F02185D17F913E13CDB43D3A3FB93F1FC133508A261392D4CBFBB2CE41F5A06786E185D17F913E13CDB43D3A3FB93F1FC133508A261392D4CBFBB2CE41F5A06786E2BC7D34B86CEABE92074ADBDE38479B97F610782C0C15F53C710637C6CD010AF2BC7D34B86CEABE92074ADBDE38479B97F610782C0C15F53C710637C6CD010AF45C736854824E38A3F2797D3AA6C4C8529749DA457BCC9D639A554148E7B9E7145C736854824E38A3F2797D3AA6C4C8529749DA457BCC9D639A554148E7B9E714CA089AB3C43C1F11EBE58572DD05D1A1B628F581602966E9E89D6FBFB8DB68D5EA8DB70CCCFFDB351808B1F9352B57FB2C3E56382B8B4CBE9F7C17A5BCA74F95EA8DB70CCCFFDB351808B1F9352B57FB2C3E56382B8B4CBE9F7C17A5BCA74F9819FECB3C52A9D8C99FEC474BB6A8A6DB14FE616775F2F2FE845DD7C5FC90E64819FECB3C52A9D8C99FEC474BB6A8A6DB14FE616775F2F2FE845DD7C5FC90E64C307A716D0BB1F91FE4CCF474E2CBAAA4028226090985053DDDAC33A3B4DBB29DC67B2A474139B3B733E540DC652C9D1184D0E022A59EA753C41A0FB1D9FEBE6DC67B2A474139B3B733E540DC652C9D1184D0E022A59EA753C41A0FB1D9FEBE6
CC.CC.CC.CC(=CC=C)C=C.C=C,1E034BBC7AF3F302972FFF55E4B7B938600706BCA20BB71336BDD887FE99A431334F8EA2C7E0605280F77DDDEC20C094F4B10008722FAE1993477E569FC1B0A13673D97F7ACB02A2BA6CA17E3B094E9BFCFE4F270E9FDB9ACF422844FBCF3D9949D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE6619D079A12DF6739B5F5FEAEAC206CFF5FC715CAFF8A6CE180DE2DFC484C74BC20FB79ADBFC4E1BD8311828C180AA4DC1A3A769960F4395EE32E32296575BB2E17834913FAFB3FF5BEBBE87714E7849BD58832A34E600CE33FFE2019C55D74FE284D6EBC740E5A008CFE4B916CAD88857A770F73B910BA83F841A52D2CCDBFAE284D6EBC740E5A008CFE4B916CAD88857A770F73B910BA83F841A52D2CCDBFAE5821F0FE2FB6734E63D85507676A5CF13D6DC9A14320FBCF5E818EA09ED5A63
CCCCC(C)(C)CCC(C)(C)CCC,220D3E988DEC983DD72EBE4333FEB483550D89EDD731D6F8C401DD8840DB1BA4220D3E988DEC983DD72EBE4333FEB483550D89EDD731D6F8C401DD8840DB1BA422FBE6B7A0E6DCC2C0D53E56A3CD6E1479CFCC6AFAF51F15E3E3C53E26672884265CFCBC117137B779C022D8A2EFD32448357DAC6604F1AD0023C8BCBCD366882CCD3BF593A40091E0369579E315D955FBD5A250B710CEECB859188D4D7F056A503F36BD0F238130FA0F9041F5BF38C2A12A4BDD8B47CCCBFCDF5204EA7C3BEB603BE722A845EC965FC21FAB036A9C0BA0EED5F7D9604E5FF8C697663B74155C7094ED1009D32851E5ED8A2B0CDEC1CAE0A60C848D8FDA1A60FBB90818D2B9F17094ED1009D32851E5ED8A2B0CDEC1CAE0A60C848D8FDA1A60FBB90818D2B9F1AD849BA3D06CA13024E6D173F0205986044F0D4CD582819F16F3FF9BB84C45DCBC9E003B3DE8385E602B8EF82056188E2C5437A8B4DC0111D85AA81CBBFF4AEDC4156DDC70DBF4413ED69A17DC8F11473593276129C5DEA95A370268DD498DBEC5EE44B4E6AE73AA5BA5C552C7FC6408476F211352B898095A5F1AACDA565EAAF8CC879C7F2E0A69869A037AAB7B4779C2AA2718D165B32D6AE1B4BDC08DC917FB4A1919E143975B9E346FC91B975C5B0B9E3DA36BD1CB2B18CC563D36094A97
CC(C)CC(C)(C)C(C)C(C)(C)C(C)C,00D885A1F596D278025CF1840AC4498D9F05D334ECFE94041F5801E95AD7694106DF0B4EC5A588BE60E87617AD93AF5705024CC899C8C368151FC989833C5FFD317F07A498C3C6A1BFCFA71D76DD4548D7AC5502B6E80DFB8E43D025670E6C2E37C9DD75B5C2A11D1A09474461A76A7AABA53E09C2883A131D481452F7C2FD4E415396B6F00339BED2F38C3439454CA39330553A17827AC58B19481E96AF421546229059B2CEACCA131FAC38169D6617742773AE73EB998551FA174EC6D81F9946229059B2CEACCA131FAC38169D6617742773AE73EB998551FA174EC6D81F99687A63E1D11294D3DA18FDA2EF065752683DE6B5C8E44117243677CDE75D9A55687A63E1D11294D3DA18FDA2EF065752683DE6B5C8E44117243677CDE75D9A556E14BA4DFBF92825F4D70FB4C49A27F5F1C6CE55B82863E4D12D2A39C011A756C86AC2BADD8F7D527A158F1813975BB8F2353E41E05F7A1A8B38DEBE31626BBAC86AC2BADD8F7D527A158F1813975BB8F2353E41E05F7A1A8B38DEBE31626BBAED564BDDB0EE354C4D1726AD67A38A85A184B2CBAD7341DBA854AC5B30EF3156F2568D27CF4ECA6258E60B487E0FB62123D2B07F4CF4B3AFEF483A3B7F7C14D4F2568D27CF4ECA6258E60B487E0FB62123D2B07F4CF4B3AFEF483A3B7F7C14D4
CCCCC.CC1CC(CC(C1)(C)C)C,0287D5A41F36C931F8A9D73B862CC4F6CA753BFF11E9183CB034808FD498CE580287D5A41F36C931F8A9D73B862CC4F6CA753BFF11E9183CB034808FD498CE583412C613D0D6ABE424044CFC0E4DEDDC819818FCB02607A4F3C40ACEAE1BB864946FC8EC490F8B25D8D833A90017E440E10D2FD256066CBF0BD2CB8D9C9D00F19B9B3539D16D387833F9770820C9B7F8B3FA8226F2EDD6544A8A0249981E46A99B9B3539D16D387833F9770820C9B7F8B3FA8226F2EDD6544A8A0249981E46A9A59DBDE722B7F7E65A8229F550360BB830349979529C737123031D87B6759BB2A59DBDE722B7F7E65A8229F550360BB830349979529C737123031D87B6759BB2B16EF033991B46D1F51E24C61E14E93079CB12574E218B535017EAC0FBA3C89EDE72AC11E79B5AA81D94A52B0107AD246BFC81E8606FE2AA181767BDE038F5E1DE72AC11E79B5AA81D94A52B0107AD246BFC81E8606FE2AA181767BDE038F5E1E2A3379DEF7B8BEF8EE3E9A4F5110A9EE641CC24E3242D62C3E45D1864B5096DE2A3379DEF7B8BEF8EE3E9A4F5110A9EE641CC24E3242D62C3E45D1864B5096DF7735EA9218E2DAA95BF23B23A1BA0EA6E7CF2366838073026FA0C55DC9C43E0F7735EA9218E2DAA95BF23B23A1BA0EA6E7CF2366838073026FA0C55DC9C43E0
CCCCCC(CC)CCC(C)CCC,23FD605740963D15DDA6D62F5708028AAB0C08733A0C6CAD9AE0C3A9D2CB057929B837FBF5783DEAC8B063026F56191AAE62A19EAAA8FFA2169CCAF8AFDEAB4731194715164C040E71C9DFD4293C5C5E6E5F5277985D067E9052BDD2E46F91FC3C0661034F3ECE30BB2A2EF8D4919A87D54330EA8B104974509E036D5C31ECE14C0087D7ECB339405B0C4CE91975AF138AE5916E13BDDC09A69F4C07B6C7D53687486AA6AEE559C0905ED6014D01B58A5A42149F7B5B10539AE3C60C1E7E67AD8C615AC0BCF5F7BD3F697DA64ED75331D7E689B2AB7315ABEFC170DBB8F8F6E5964009C0767FC5663923BD12E264F8AA5D0EA93183C341FEB8A949C1A39F344E971594B9566D66DBF08E4BDBB029F52A612C0969189401E7F7F14E43473FD524A6EBEFE4CEB725552EA2E1206E07831DE25B2E83085AD7ACA2F17457E9BEA378B3C6E9044E4F7C7AACDDAAC3153E17C765D490344E22E66094847B94C6C41F10BEE68695691DF0FF400A014E1620238E12D85F56362744E9578F2173240837D5E6A1E2AEE6F5C03F8BED4867678C3479E65A6A8CD22E397E5013767F6AEB6D6CF8B9F4BA0AA22398F29570CBBC028C4FCD7D57E3C8DD0645EC1731AAADD4D7C6FF21688700B26669A9911B727403AA7F4BDA49DF8FFB8ABF715CD6D3A8840CA3
CCC.CC1CC(CC(C1)(C)C)C(C)C,055AA1E97E593853D425D1C23B95336E924249682921D49A0D3B999957D2C81C13F998A985468F285FA2F1B454CAFB4A84ABE5CAA555B9189A655E52E6FB494F13F998A985468F285FA2F1B454CAFB4A84ABE5CAA555B9189A655E52E6FB494F1A59A45A4F7A6D1D4925CDF17E24BB0D0F2A242473D7D874DCE40BD9BBCCD026221A1F8F09881B18E2817B4081E52EB5A36287E83CE9EDF8855C1DC3EBE37D55304E123E71EEB535B16F280D8C385CB99F8991C13613822FF87E3F95EB7897213C188611C598C67ABF91A674E037555D9884B48C49B345D2CCD8AE8DAE5529CE6EDE659DBA84A43F4A3527EB1C403052B8032FA70FB58B672CEC443FC0B8F04687381F89529079E8DB8578BEB6866A57C2F9A3E4AB9062F6873FD0806E4B5093931630A5D67D4569E7A425DC8C16B9CAC30FB5B3F13ADAF4C4F89FC57EB6FE70931630A5D67D4569E7A425DC8C16B9CAC30FB5B3F13ADAF4C4F89FC57EB6FE709609FD24900A6E51CE649FB87EA9F7F76370D9A42BB44B3AF59141F5C5DA90749B9E4CE6E4D0D526E6A04226BF9EB5FD60099780E98E9789238D00B43436C5C99B9E4CE6E4D0D526E6A04226BF9EB5FD60099780E98E9789238D00B43436C5C9EB578BA0C1A5D8CBC51956EB5D8247BF44EBF0B3B0D020EFFA57CBD1B3F44D3A
CC.CC.CC=C(C)C1CCCCC1C,11D63FF75AF397D94EB275E3473BF1EF1E1651A1A328EAE52E7472FFD5C668FA2B453873EF62E5C10AC34CC6A16E0868C51325A36CD6BC847EE8D9F609F2FB3B428180C4B29902929DEB48C97A513A9A0C5460D2B4565BECCB95839715CAA48E49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE5B205D7AC646AA60A11D3D3257756E8867BE5EF82A7AB10279648D55634B2BB28E72A8491DEA4487536A6567A9EA9E561A55D676CAD35744072FAFCA53665C35C5013D415F3EE9F97E0A0FD86B2F244CEB6AAA826C21C7A8EEB5DF965FA940E0C53504AB031D9873FE9DCFF51DCDA6272F5A89969C1084861A27B711A7EDFB19C979356EAA5B08043AEC35B4B42A0FF5C7D40A1300320659C81ACDBC611E121ACFE5F174D426D98BC95081C3AB7060CCBBD14FCC766EF7D269D24C4EBFC662F0E5293B88A854A7A69C083C1CE55F9FC4C284B6F7BBBFDF0E77BCF1B6F191DC12FD7CCF594DF1704DDBF88A81C76E14A473068B80D7E93173B32238CD52B60110
CCCC(C)(CCCC(C)C)C(C)CC,035DD84BE207C30027F505F63CB97BBA5E1DC5E63B03923A8415E53C2EE80D0A09F5514FCD4200344A3BAAD6BDCB37F39BEB64EF6B5B4EB7AC1C4C86BCD1F7080B3060AC2BF54DAFCF58C6AC4444C296EBF7B6DCDDA27B7B1F8CBE1B67DB7C361A0C4C63246F42AC4DFA649E17A3DBA2368273AD82E4AC25438F7C6D01BB1F7A1D19E326A718075EA5A7F1700E34B433F94C43B55C68E21268165CD01504191A2757B4E9FC835CF9035DEDBA7F8FD8D3036FA6C027E8F873461D97F0E558BF502ECD6E303E1B70E29D0E0257E52BD4F0F761084E7B2AB33A2B1E1046F12BD686303B57C0BAAE3C69646231DF0804EB64F88C7936FFB9FC2D1430998376675E99354AFD53BA89821539395BDA027D1C2984A0A6CAEE72EE68CC6EB84C171D675D66D39AC3D21B04DAF36894BE29F3008B4FA4584E99AEFB68B9B93942B49BC66E8B4F03D958A049E68A75094ABC28B5E5DC346F10D9FD13E97436DF05AD8881118B4F03D958A049E68A75094ABC28B5E5DC346F10D9FD13E97436DF05AD888111BEB417ED11D6003E2AE4D565359B845CE8B224BD94D4348061BADE59DE79177AF43B192FDBD0F53D0FA11C32220A4AECACCEBDFAC07B590059C390BAE94E6A31FD3DE335D1C7FA99495F430CC5ED60F867607DE3D294CF59F9BF1803C61264E6
CCCCC(C)C.CCC1CCCCC1,0ADEB5F4F7F9BD239C7AA07ECB5D84D2F1C811A3F99A6F3EB775977E4A3F22593C032478D61FF62A9995F5768A2479DC0AB122D4122CFA86C25A4810E51B0FA04F31D0F47E8610A5BD0FDF463D82A79D2B779F9F7DC49F8F7158B40A51B84BDF545CD9935E9D1BCE77A5AE464AFB58E69486A8C1F6FD70140E6D19D0A6D3970C545CD9935E9D1BCE77A5AE464AFB58E69486A8C1F6FD70140E6D19D0A6D3970C588BE4079CA7CAC4B6F2256B99471875FB91A1C47A0E94AD9636F1BAE6DD691C668BB6429AAD0576C73579F8FC39959FF2B2D7FC18CCAB10140F38C778D044547DCD24310A6B7B45B99634B0848D65DC6A884F92D1925C3330717F5E4290E37B875425CC306E74BED08037EAC938C9B4DB9FB8B2447597A0B69A545AB351DE378B49C7C0569CFD94FBD9D8B6AF6B82D76836819A8B6875A1762BD4B7F54F0FD58B49C7C0569CFD94FBD9D8B6AF6B82D76836819A8B6875A1762BD4B7F54F0FD59B2B303F09C46A05D8CC474D2C89AE51D6E978CA3AEA1CD87B252A52AE0DBD1FE1F5EAE99FB90CBB160BE92BFCC86EBBD1A2174C23D5D3BED7407CB4923F4DE1FC1C81288B7BB3F511322585EFF0A339F49FC1806A8BB4A374CE6201BE9D8FF3FC1C81288B7BB3F511322585EFF0A339F49FC1806A8BB4A374CE6201BE9D8FF3
CCCCC.CCCC=C.CCC=CC,1379F0C6A4B488B876530EE1D1CFFFCF74335E815D6010FD1699ABC77FF9855518613EB81FFCC3FF8CCCEEB7A70C13835A1CD0FAF815F43D7EB17A99AF35B93C3053E541E5DACB34AE827F08D65790CD7E64BEA6D534DC07F2E14B693910B3DD4236BB3BE158AEA0C1DED5F73A4EFE24F061DD39688365D77FDB4BC90C28D52744EC8581BDC26570D606C1796BAF2CD69D15932066E118F25AD9AB12EC5AF94C7F1542B1BBE9624B1E4A9ABE160C33AE64DDEDF65AE2AC735EB3443D25AB3D0E9F991EABED2D9E8EA1494A6125A714C1C93E8EEB3483207C35B4CF4A919349AFA59DBDE722B7F7E65A8229F550360BB830349979529C737123031D87B6759BB2A59DBDE722B7F7E65A8229F550360BB830349979529C737123031D87B6759BB2A7012C622E352251BFDC66E02A260F3D3DB4CD9FD5528B005A7D32E888393A61B16EF033991B46D1F51E24C61E14E93079CB12574E218B535017EAC0FBA3C89EB4F9FC9C8275540D542899BED8F0848D965AEAFFBC5AD8383FAF507C7C284EFDC70E74D53E4B23DA67A38368510BE9EAB302ABE2253FB2EA4D35A726A97F5C62F7735EA9218E2DAA95BF23B23A1BA0EA6E7CF2366838073026FA0C55DC9C43E0F7735EA9218E2DAA95BF23B23A1BA0EA6E7CF2366838073026FA0C55DC9C43E0
CC.CCCC1C(CCC(C1C)CC)C,063E048CC76AA309A3F2BB900CFE0EB5C8C63C179E13C8070F9A60590E9D64540EE8D6453FCB3E51BD299B0039385DAEF5CF13487D49148DCCCF298980C3D5AA16BE4AE405051B41B60D14D1F22D1316957E97369375BB10B97281C680F419BA42AFC767735942E068EBCC016CF195FC44091E60C3EE05938DA923EA16B632CD49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE76DE4A330CC1A9D02ED36DA8AD9766C85C19D48EB0AEC11FAF9EB5E7C76103547E26353D03B1C3C81289C2CEE8E59BDE94B018D42A43B2C58C61B9B0C0AEA350811931FC16DBE592BF588604C5D65DC03A9F07E9B715B1A239A622D8A58EB28684746FB0CAAC79214A2840AEA0C83B49FBC625556DC6DDA508061795CF19CCC88D7A51EF6AD86902457E2F36CA4F9278199D09354DBCC3FE5CC09D258A7AEEA8A55B2DC9009B94B0869EA6497F9533A4763F535EDB540025AE213C6DFAB71193C53A78BDF518231B2F5AA6E297FB8CB128A956E0CFFB3D07EAAAAAF2D3956701DF215E0DADC25B42DFB9410535B50D85FCF9A2B397A9030A6C86F71084A015DEF5937584C995EF0C589B13AB298B25B4478570A5C4EBA28940F724D7536328AD
CCCCCC.CC(C)C1CCCCC1,088D59EF6BC35D8B662A6E7EB1B709B29D8F5229175D35594D23B3F78FCDC905088D59EF6BC35D8B662A6E7EB1B709B29D8F5229175D35594D23B3F78FCDC905166868E078E37F23713477F5C49F3A8DBF7E58F0CD7A48EAA2D8631705B36227166868E078E37F23713477F5C49F3A8DBF7E58F0CD7A48EAA2D8631705B362272CB27B37B4629DB70AC50B97B8F954055499B95664860BA92C488B10131C3DE72CB27B37B4629DB70AC50B97B8F954055499B95664860BA92C488B10131C3DE73EF7550CD1929D0C431C1F6342AA5E62228BA0F2FA81158F2B7F6E9DBC9381AF3EF7550CD1929D0C431C1F6342AA5E62228BA0F2FA81158F2B7F6E9DBC9381AF434F82C74A91D6857750B6745BEB253643EE24D3BA8017C556E9F064F989E010434F82C74A91D6857750B6745BEB253643EE24D3BA8017C556E9F064F989E01068FAA9F1FF400BA447260974790AF8BF0E669FBF83BDF302DC960E3BAFF353CD7A3ACFC89608215069E34955257CB9B4EDA071F557E8F079E827367039ABCCB49F7A181ABBD7321342104A22F2FA9D9A3CDDDCFE9CF4B4B6A073309CBC539F299F7A181ABBD7321342104A22F2FA9D9A3CDDDCFE9CF4B4B6A073309CBC539F29C80224A6ED0326C7BACC8711D6E244A7D00ADD5CADE902ADF7A5A7FA004B074A
CC(C)CCCCCC(C)CCC(C)C,02D17906E156F49A6D346898E534C43A6B03D0725806272623DF6CBAD9814BEE049A22CF3B9612A949416FBA3CFAD0100CED9DD4C1A0C6C09DCBBD49D5B13E3B0DD421B62395DE8E7C7D1398149FDE5FB93F548A9918318F1988992472800661339DC0D8351A7AFF5A05FD61055D4AC5E64B0282D3C90EE289C5035EBF9ABD8F3CC04642BFBB6D4336554151EC07635E1B353DA1CE0B61C45859C34C7B8C13E55341B6A3F0FDD5E3053C62F82D63ED9266E6124BD2434DFA666D49F758C2D5715B603D61B2AFF2F36B5E5FB4021A5607129135D4E02DA9677EC4098426336E205B603D61B2AFF2F36B5E5FB4021A5607129135D4E02DA9677EC4098426336E206641AAA10DF215B2D486333FD5E55207EAA7B4BC96583F2E211689D19BDBEAA1705A90071DEB8A5CF554A6E1BC5BF05C4941348869ECD559C863374D35D47315AAD96E3076EECEA503EE9AD63471EE92BDC4B8EBC3607216EC366F8DF2E57AF0B08939EB16AC0276EFDA2926D0BB6E8135055973D8C31211E7074F986FC3603AD97B49D991BD7D4CE73A8A554517C063E243A0FD2A2AC6AFBFE1F0635ED5DB04E41E116A66F866B4AA39E221FBCB8D334DACAC52233F5AC46B35C98D36F9C393E41E116A66F866B4AA39E221FBCB8D334DACAC52233F5AC46B35C98D36F9C393
CC.CC.CC1CC2(CCCC2)CC1C,3AF085F2013F79BDF7400662EC9C2DFA6972B7E59CD4BC4631839650BDAB3B713AF085F2013F79BDF7400662EC9C2DFA6972B7E59CD4BC4631839650BDAB3B7149D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE6DA565556ED8FB6C2AA15F4FFB5E18E836EF94BC288831434441A77113A09D1A6DA565556ED8FB6C2AA15F4FFB5E18E836EF94BC288831434441A77113A09D1A820F6636B9361A18E0F44780A05743EC82BE1F1224F5FD9B32D2197A10452E63820F6636B9361A18E0F44780A05743EC82BE1F1224F5FD9B32D2197A10452E63B89F4A6BAF5B88F1CF07BC7A01A9D89D67DA5E156079996086C6423BFFC25539B89F4A6BAF5B88F1CF07BC7A01A9D89D67DA5E156079996086C6423BFFC25539E90914B7041BF0327505E64B8BD89A73C56C80D968AFFEFCEFA3C8FF9D22DEC9EC5073EAEF263DE0A4D1652C7AC28C574B4878DAE671617821B9859DCE5874E0EC5073EAEF263DE0A4D1652C7AC28C574B4878DAE671617821B9859DCE5874E0
CCCC(CCC)CC(CC)CC(C)C,062F1BCAD11A9C91C61AB64C0352B49633CB53FE76965E95604537538C697EB015F04AF9255285159E958741284A921D5B489F670D4287A2EDC3EE0AE20156E916FF92DA35E10AB643AE6E9E69C7B5B48B5F667F49C3ED1E978458BCE12A63071DF23B340EC781C4CD6AD4D859CA980B015E235CAFDDD0884B5FE52835E3B84432B0CC2911718783AF246C81EBF460D04A554F0F2D9944E409448B0DD433275032B0CC2911718783AF246C81EBF460D04A554F0F2D9944E409448B0DD43327505F38EF071C6B1FB3230370C08D30D834CB5E7CE75407E77CF1AE8C41CFA759A0623FB4FC2805070C80C8A4C9A37C2F4ED8DCBFA9A6431EA9A2DC934F4EA0EF98623FB4FC2805070C80C8A4C9A37C2F4ED8DCBFA9A6431EA9A2DC934F4EA0EF9864225DEC4D3515AB0E983F9C2D3C385C990806619F643C967B28D2364EF489C1B903D041CCDABD2799B17C036CA486BA0C296EE6E6335B31449CC81E2EC3ADA2B903D041CCDABD2799B17C036CA486BA0C296EE6E6335B31449CC81E2EC3ADA2CDDE8CDBE460E55A0376FE1312A6969AE339E4B5CEE1C0CEFF31D1657049ADC5CDDE8CDBE460E55A0376FE1312A6969AE339E4B5CEE1C0CEFF31D1657049ADC5E435CEA3C3E94D2E7C77132511C5AE01B15DC0E1E335E3EBCDE4455548A62412
CCCCCC(C)CCC(C)CCCC,14DC2E445F54D06BA5C732BCABA7477264AA58F036EC5F2F82D228A98BCEDE4015115CB4FAD6D8E502F5F5DBD2E2AC9089AE1EEA27E5E7E7DDC81371B9E7E059318A7E1367745DC7367EE6FDFDF69F4767A9E8DEA716F7222B0337F1455FFDB2653FB40C72510F4EEEE88BEB63C4046583452E69CB3283B9C3A4BD39D91866C47BB6697AF79AC2E2AE126C99A4695A226562B1DAD396E04DD7C3D6B20D1F9D177E9556895D89E424921B32EFA2D2C41A5E03E2759A565D4375848FD86687044A862AD34B51A424F2398A0DF0C5F4583BB890C51C2638047B760265697F3C67D08F9716D8ABEFE01276317D9A109D2CC3A42687DC2145EDDF49AC2E451D8ECB9D9FCF9E2FE19AF3B829CFF35ADD823BDBD9EC0AEFF55E8DC9B350EA3B6B9ACFDDACC4DC2A02A24E7F8B6CA2FCD855578A1606A9D9B44219A89DA9B94401FD0005B78C11B6380EA1774BE66616A83DDFE21AF333908D35A94EFA4A4A1FAFCBD23FBFC245D4CFAEB1A12D80278BD26C65F5C7C756C8C470BF6BEA0271746DA5E059CD4990F9BB475FB6C6FF4924C88EB52B7BA0C2E8F7E0C2905422BC803AA009E6DA9F12734C7EABD5CCB79043D85DC06700B8C1A3CB389F4D13622A18D3BBFE8BFA81698B39F68EE365098AAA4165DFCCDFC1CA6FD06B63A98B15546D8D3CE3B2
